threshold,accuracy,macro_f1
1.55,0.3163937016167255,0.24034884186102332
1.56,0.3163937016167255,0.24034884186102332
1.57,0.3163937016167255,0.24034884186102332
1.58,0.3163937016167255,0.24034884186102332
1.59,0.3163937016167255,0.24034884186102332
1.6,0.3163937016167255,0.24034884186102332
1.61,0.3163937016167255,0.24034884186102332
1.62,0.3163937016167255,0.24034884186102332
1.63,0.3163937016167255,0.24034884186102332
1.64,0.3163937016167255,0.24034884186102332
1.65,0.3163937016167255,0.24034884186102332
1.66,0.3163937016167255,0.24034884186102332
1.67,0.3163937016167255,0.24034884186102332
1.68,0.3163937016167255,0.24034884186102332
1.69,0.3163937016167255,0.24034884186102332
1.7,0.3163937016167255,0.24034884186102332
1.71,0.3163937016167255,0.24034884186102332
1.72,0.3163937016167255,0.24034884186102332
1.73,0.3163937016167255,0.24034884186102332
1.74,0.3163937016167255,0.24034884186102332
1.75,0.3163937016167255,0.24034884186102332
1.76,0.3163937016167255,0.24034884186102332
1.77,0.3163937016167255,0.24034884186102332
1.78,0.3163937016167255,0.24034884186102332
1.79,0.3163937016167255,0.24034884186102332
1.8,0.3163937016167255,0.24039384206748268
1.81,0.3163937016167255,0.24043882495927182
1.82,0.3163937016167255,0.24048379054159552
1.83,0.31641476644373057,0.24056337539003536
1.84,0.31662541471378164,0.24095451180644656
1.85,0.3168992574648481,0.2414602899786079
1.86,0.31729948917794515,0.2422174639009249
1.87,0.3174469429669809,0.24279301964569797
1.88,0.31752066986149874,0.2436885792004387
1.89,0.31788930433408813,0.24483895910941833
1.9,0.31820527673916477,0.24619167030137545
1.91,0.3190794670598768,0.24845664841372805
1.92,0.3198588656590658,0.25081532564722586
1.93,0.32073305597977775,0.25343611202099076
1.94,0.3221128021486124,0.257140909459102
1.95,0.32312391384485756,0.2602645057081528
1.96,0.3235346779714572,0.26261506519632194
1.97,0.32333456211490863,0.26449171397558674
1.98,0.3237242614145031,0.26759490309332007
1.99,0.32430354415714363,0.2705084107878807
2.0,0.6833745852862183,0.4060513950245103
