file,event_id,event_time_sec,event_time_relative_sec,block_id,label,block_start_time_sec,block_end_time_sec,peak_value,peak_prominence,window_start_time_sec,window_end_time_sec,window_sec,Channel_1_rms,Channel_1_mav,Channel_1_variance,Channel_1_peak_abs,Channel_1_waveform_length,Channel_3_rms,Channel_3_mav,Channel_3_variance,Channel_3_peak_abs,Channel_3_waveform_length,Channel_4_rms,Channel_4_mav,Channel_4_variance,Channel_4_peak_abs,Channel_4_waveform_length,Channel_6_rms,Channel_6_mav,Channel_6_variance,Channel_6_peak_abs,Channel_6_waveform_length,Channel_7_rms,Channel_7_mav,Channel_7_variance,Channel_7_peak_abs,Channel_7_waveform_length,Channel_8_rms,Channel_8_mav,Channel_8_variance,Channel_8_peak_abs,Channel_8_waveform_length,Channel_1_rms_asym,Channel_1_mav_asym,Channel_3_rms_asym,Channel_3_mav_asym,Channel_4_rms_asym,Channel_4_mav_asym,Channel_6_rms_asym,Channel_6_mav_asym,Channel_7_rms_asym,Channel_7_mav_asym,Channel_8_rms_asym,Channel_8_mav_asym,aggregate_rms_mean,aggregate_rms_std,aggregate_rms_max,aggregate_rms_waveform_length,Channel_1_mu_power,Channel_1_beta_power,Channel_3_mu_power,Channel_3_beta_power,Channel_4_mu_power,Channel_4_beta_power,Channel_6_mu_power,Channel_6_beta_power,Channel_7_mu_power,Channel_7_beta_power,Channel_8_mu_power,Channel_8_beta_power,mu_asym_Channel_1__Channel_3,beta_asym_Channel_1__Channel_3,mu_asym_Channel_1__Channel_4,beta_asym_Channel_1__Channel_4,mu_asym_Channel_1__Channel_6,beta_asym_Channel_1__Channel_6,mu_asym_Channel_1__Channel_7,beta_asym_Channel_1__Channel_7,mu_asym_Channel_1__Channel_8,beta_asym_Channel_1__Channel_8,mu_asym_Channel_3__Channel_4,beta_asym_Channel_3__Channel_4,mu_asym_Channel_3__Channel_6,beta_asym_Channel_3__Channel_6,mu_asym_Channel_3__Channel_7,beta_asym_Channel_3__Channel_7,mu_asym_Channel_3__Channel_8,beta_asym_Channel_3__Channel_8,mu_asym_Channel_4__Channel_6,beta_asym_Channel_4__Channel_6,mu_asym_Channel_4__Channel_7,beta_asym_Channel_4__Channel_7,mu_asym_Channel_4__Channel_8,beta_asym_Channel_4__Channel_8,mu_asym_Channel_6__Channel_7,beta_asym_Channel_6__Channel_7,mu_asym_Channel_6__Channel_8,beta_asym_Channel_6__Channel_8,mu_asym_Channel_7__Channel_8,beta_asym_Channel_7__Channel_8
LR-2-27-26-(01).csv,4,49.956,2.3200000000000003,1,LEFT,47.636,65.084,1.8100213604430688,1.6053703536707604,49.58,50.328,0.752,1.4509197261237896,1.2426633808034004,2.0867315271620255,3.1064523108689825,28.377982995216826,1.5845971569346904,1.354133207099761,2.5109366666088437,3.1355168103848654,30.03981723819223,1.5360556272458874,1.3330189952698577,2.337454117829011,3.39226883538061,28.47835739631456,1.7710617432942315,1.4186343674355817,3.134730059164239,3.8479217657301663,27.191676276086582,1.6255944252742796,1.3568343196439092,2.587261727040737,3.923949183193649,30.55079353485751,1.4995311492940129,1.2736345405995537,2.2477732031010706,2.8962592879522986,27.980223494468405,-0.1270402452373589,-0.08715642100527665,0.0066371855735418706,0.024313405291083834,-0.041904344115261116,0.003199193461180583,0.19310177193308298,0.0888145656269046,0.047634453913131036,0.02701451783523212,-0.07842882206713564,-0.05618526120912337,1.4345479609810887,0.6653102758651582,2.8689689306394914,21.622056434874224,0.021917284737573258,0.026378320378398316,0.01226057580806851,0.024301384348977714,0.010571664906955089,0.026333493726750236,0.019455861057612756,0.0277732209622708,0.015965034610280322,0.03304136437100491,0.010457107974877339,0.0297799136564432,0.009656708929504747,0.002076936029420603,0.01134561983061817,4.482665164808053e-05,0.002461423679960502,-0.0013949005838724826,0.005952250127292936,-0.006663043992606595,0.01146017676269592,-0.0034015932780448836,0.0016889109011134218,-0.0020321093777725223,-0.0071952852495442456,-0.0034718366132930854,-0.0037044588022118116,-0.008739980022027197,0.0018034678331911719,-0.0054785293074654864,-0.008884196150657667,-0.0014397272355205631,-0.005393369703325233,-0.006707870644254675,0.00011455693207775008,-0.003446419929692964,0.003490826447332434,-0.005268143408734112,0.008998753082735417,-0.002006692694172401,0.0055079266354029835,0.003261450714561711
LR-2-27-26-(01).csv,5,54.112,6.475999999999999,1,LEFT,47.636,65.084,0.8497641150324063,0.6136900168995262,53.736,54.484,0.752,0.5847761298269792,0.45664049518135474,0.34170649974685285,1.3171049168231612,18.459607695302562,0.9012664086847069,0.6818453788391586,0.7934747967376328,2.959125211592724,25.187589339748627,0.6272649477118285,0.49110202597575775,0.3931487595482604,1.5525118442019759,18.999364978147156,0.5577021295874036,0.4598778044061436,0.31087756974600106,1.2236009380534834,16.453933643244504,0.5261390164734662,0.426796841163568,0.2735081131495856,1.1867540218528885,19.645746151174905,0.721363013189075,0.5529237028578321,0.5150456932007365,1.7632363603164032,17.708292968425482,-0.06830914441859737,-0.05489054622261447,0.24818113443913026,0.17031433743518942,-0.025820326533748106,-0.02042901542821146,-0.09538314465817299,-0.05165323699782559,-0.12694625777211044,-0.08473420024040124,0.06827773894349842,0.04139266145386289,0.5798694165703441,0.3261985237101781,1.5004366977273214,13.420724601611871,0.0576428865461617,0.02205426120233442,0.05072958493410372,0.0498347517940132,0.060122953848915514,0.03092971702705354,0.01036133508730804,0.010844022633805848,0.09569481913141913,0.025160926034892367,0.024643452719914208,0.02649469020972438,0.006913301612057977,-0.02778049059167878,-0.0024800673027538175,-0.00887545582471912,0.047281551458853655,0.01121023856852857,-0.03805193258525743,-0.0031066648325579482,0.03299943382624749,-0.004440429007389963,-0.009393368914811795,0.01890503476695966,0.04036824984679568,0.03899072916020735,-0.04496523419731541,0.024673825759120832,0.02608613221418951,0.023340061584288817,0.04976161876160747,0.020085694393247693,-0.03557186528250361,0.005768790992161172,0.035479501129001306,0.004435026817329157,-0.08533348404411109,-0.014316903401086519,-0.014282117632606168,-0.015650667575918535,0.07105136641150492,-0.0013337641748320146
LR-2-27-26-(01).csv,6,55.116,7.479999999999997,1,LEFT,47.636,65.084,0.7542467935777467,0.3984919210342269,54.74,55.488,0.752,0.5961557491875292,0.49343516124721026,0.3536802084354458,1.2296987921493703,15.31906975192324,0.8084651748010734,0.6704878057393899,0.6470217577176137,1.698215638950307,16.566758798129914,0.5615100201115959,0.4459075082344683,0.3131129010758039,1.3298520375320633,14.018139038914107,0.6904492135754304,0.553075050670426,0.4755801167520349,1.8320504790286525,14.944282102415022,0.5657031356057213,0.4510874808914756,0.30593306513009083,1.4449498683460742,15.884982711133075,0.5707864512423224,0.4715041415260418,0.3257060162726903,1.2275290086473125,14.38388850412055,-0.036022541566416266,-0.020814363470958497,0.1762868840471279,0.15623828102122117,-0.0706682706423496,-0.06834201648370047,0.05827092282148494,0.03882552595225719,-0.06647515514822422,-0.06316204382669316,-0.06139183951162308,-0.04274538319212695,0.5559857600813584,0.3141463176728863,1.3384644978482672,11.394356203759866,0.004810021359562652,0.012171837929179037,0.003979836108793104,0.018553921273938716,0.000985170172709805,0.010304801982616855,0.0029733128527075436,0.011368177786756344,0.003894410222904844,0.01269427470929394,0.003995567354308502,0.01114193568832554,0.0008301852507695473,-0.006382083344759679,0.0038248511868528463,0.0018670359465621823,0.001836708506855108,0.0008036601424226929,0.0009156111366578077,-0.0005224367801149026,0.0008144540052541496,0.0010299022408534978,0.002994665936083299,0.008249119291321862,0.0010065232560855608,0.007185743487182372,8.54258858882604e-05,0.005859646564644777,-1.5731245515397674e-05,0.007411985585613177,-0.0019881426799977387,-0.0010633758041394895,-0.0029092400501950387,-0.002389472726677085,-0.0030103971815986967,-0.0008371337057086845,-0.0009210973701973004,-0.0013260969225375955,-0.0010222545016009585,0.00022624209843080494,-0.00010115713140365808,0.0015523390209684004
LR-2-27-26-(01).csv,7,56.612,8.975999999999999,1,LEFT,47.636,65.084,0.613402739061248,0.3722362115773093,56.236,56.984,0.752,0.4970502507862434,0.38586075193273384,0.24688037808657792,1.248285049906267,13.744643804395693,0.38452111051840343,0.31797133187577004,0.14784746207694346,1.021968727855107,14.332946978456196,0.4404903203348925,0.3453013941195564,0.19112492953095492,1.0088648151340858,13.062854453479687,0.5235819351962117,0.41250714236296127,0.2738221773509755,1.4506993837866238,13.653441549759284,0.5162903359969974,0.43127302581499083,0.2649736939596978,1.0927273008669094,13.526827435660525,0.5683343877098049,0.4686332771745257,0.3224270975072627,1.14777338310712,14.898486696148396,0.008672194029151203,-0.007730401947355914,-0.10385694623868874,-0.07561982200431971,-0.04788773642219968,-0.048289759760533346,0.035203878439119485,0.018915988482871515,0.02791227923990519,0.03768187193490108,0.07995633095271276,0.07504212329443594,0.42410244473599623,0.24948867273037953,1.138332279146308,10.75077014879539,0.0010782438187719055,0.013105367246327044,0.006328274634134935,0.011581707168073552,0.0033364875393273033,0.011021290910829873,0.005668869587812676,0.009631980828666856,0.0010407427710458937,0.011086407233263219,0.004447460288222081,0.0101422845719168,-0.005250030815363029,0.0015236600782534918,-0.0022582437205553975,0.0020840763354971707,-0.00459062576904077,0.003473386417660188,3.750104772601184e-05,0.0020189600130638245,-0.0033692164694501753,0.0029630826744102435,0.0029917870948076315,0.0005604162572436788,0.0006594050463222586,0.001949726339406696,0.005287531863089041,0.0004952999348103327,0.0018808143459128537,0.0014394225961567517,-0.002332382048485373,0.0013893100821630172,0.0022957447682814096,-6.511632243334613e-05,-0.0011109727488947778,0.0008790063389130728,0.0046281268167667824,-0.0014544264045963633,0.001221409299590595,-0.0005103037432499444,-0.0034067175171761874,0.000944122661346419
LR-2-27-26-(01).csv,8,57.52,9.884,1,LEFT,47.636,65.084,0.8697843282995306,0.5971405043182396,57.144,57.892,0.752,0.6261816205165078,0.4922156596216901,0.3918270102362201,1.3499125257937785,14.629024472862419,0.6137566021430488,0.5228283309438261,0.3763677170109333,1.1256439782972556,16.157386312757822,0.5688474441222283,0.43793069469384,0.32358107613459675,1.4619222265993403,13.761035281158966,1.0001352966923858,0.7214482162066582,0.9988288462913112,2.4915157903834393,17.69495970092268,0.6127409464067546,0.48654465183109463,0.37446776313702324,1.5733918564340956,14.80835158827787,0.7723149129145919,0.6137812698294317,0.5964690764574712,1.7068433233657916,16.76801826569376,-0.07281451661607818,-0.0535758108994,-0.08523953498953718,-0.022963139577264036,-0.1301486930103577,-0.10786077582725012,0.30113915955979975,0.1756567456855681,-0.08625519072583143,-0.059246818689995484,0.07331877578200585,0.06798979930834159,0.614027521156555,0.3656960547159702,1.4643664966194456,11.29699928622998,0.012951129452690963,0.014541059418795976,0.02400347377594175,0.010252824949044783,0.010937459054825386,0.012796988070776354,0.02565189269952774,0.01385938291886915,0.004671428129033683,0.01472621728207572,0.011859273275174833,0.011085491779610582,-0.011052344323250786,0.004288234469751193,0.0020136703978655777,0.0017440713480196216,-0.012700763246836777,0.0006816764999268247,0.00827970132365728,-0.0001851578632797446,0.0010918561775161307,0.0034555676391853935,0.013066014721116364,-0.0025441631217315713,-0.0016484189235859911,-0.003606557969824368,0.019332045646908068,-0.0044733923330309375,0.012144200500766917,-0.0008326668305657994,-0.014714433644702355,-0.0010623948480927969,0.0062660309257917025,-0.0019292292112993662,-0.000921814220349447,0.001711496291165772,0.02098046457049406,-0.0008668343632065693,0.013792619424352908,0.0027738911392585688,-0.0071878451461411495,0.003640725502465138
LR-2-27-26-(01).csv,9,60.312,12.675999999999997,1,LEFT,47.636,65.084,1.6701931200743407,1.4598908158563693,59.936,60.684,0.752,1.1497994891550138,0.8635566210551455,1.3214051582626227,2.6812490421334085,22.254583236156016,0.8486490714803986,0.6711040993421733,0.7088721394659238,1.9661949584260077,18.541427382189674,1.1842855401170227,0.8846294327074947,1.4022980917913648,2.871044779858615,22.27907391066605,1.6443327843068896,1.2166149312747225,2.7020588153491714,3.707155553144849,25.888488562166316,1.2286017026146094,0.9060276932187454,1.5017811208562624,2.8496021291980753,22.32952670533442,1.4675695394492818,1.102637757469673,2.1537506559209243,3.7070744307771224,24.21186696171234,-0.10407353203218883,-0.07720513478951363,-0.4052239497068041,-0.26965765650248585,-0.06958748107017998,-0.05613232313716443,0.3904597631196869,0.2758531754300634,-0.025271318572593238,-0.03473406262591372,0.21369651826207914,0.16187600162501392,0.9964192859988916,0.8015319492058147,2.9502788867638334,19.10492620966695,0.05012043514649854,0.01667627153260679,0.02314977216026058,0.013764771537693557,0.02441968224798,0.01646222604799136,0.007729923342335241,0.01870507328875586,0.015324420909103525,0.018864047615244347,0.01801874815679227,0.02369180932083301,0.02697066298623796,0.002911499994913235,0.02570075289851854,0.00021404548461543063,0.0423905118041633,-0.002028801756149067,0.034796014237395013,-0.0021877760826375554,0.032101686989706266,-0.007015537788226219,-0.0012699100877194176,-0.002697454510297804,0.01541984881792534,-0.004940301751062302,0.007825351251157056,-0.00509927607755079,0.00513102400346831,-0.009927037783139454,0.01668975890564476,-0.002242847240764498,0.009095261338876474,-0.002401821567252986,0.006400934091187728,-0.00722958327284165,-0.007594497566768284,-0.00015897432648848825,-0.01028882481445703,-0.004986736032077152,-0.002694327247688746,-0.004827761705588664
LR-2-27-26-(01).csv,10,62.904,15.268,1,LEFT,47.636,65.084,0.4879435159069559,0.2803551283778214,62.528,63.276,0.752,0.30790371750284057,0.2579986209798499,0.09431731415833983,0.7334238649222081,12.138076594869956,0.7207266680798777,0.5873245649554085,0.5186053014338682,1.4702988237833956,12.94587465737737,0.23931203669663728,0.19674867992088121,0.05640320387220931,0.5862857424205428,10.964659565335825,0.38183297226368,0.3073762272691232,0.14233723540735144,0.9573937993194979,10.004754816690872,0.40641345622914654,0.33338881439092516,0.1641182710773939,1.264337357130588,12.24760998744952,0.34037029831856613,0.25008002758165265,0.11561946397553352,0.9510859975676803,12.941237792868058,-0.09152280734561752,-0.0641542015364569,0.32130014323141964,0.26517174243910174,-0.1601144881518208,-0.12540414259542557,-0.01759355258477807,-0.014776595247183555,0.006986931380688455,0.011235991874618378,-0.05905622652989195,-0.07207279493465413,0.382750562968847,0.19120415599256496,0.772713638793621,7.896245968201018,0.0018041764475169883,0.006548601329038653,0.007980016679419614,0.013402031212619644,0.0008259468027988538,0.005480308096744088,0.0018279319176543025,0.0045448907501437685,0.0022958936190628724,0.006778893982195623,0.00611873452475588,0.007165944557337031,-0.006175840231902626,-0.006853429883580991,0.0009782296447181345,0.0010682932322945652,-2.375547013731415e-05,0.002003710578894885,-0.0004917171715458841,-0.00023029265315696948,-0.004314558077238892,-0.0006173432282983778,0.00715406987662076,0.007921723115875556,0.006152084761765311,0.008857140462475876,0.005684123060356741,0.006623137230424021,0.0018612821546637338,0.006236086655282613,-0.0010019851148554487,0.0009354173466003196,-0.0014699468162640186,-0.0012985858854515347,-0.0052927877219570265,-0.001685636460592943,-0.0004679617014085699,-0.0022340032320518543,-0.004290802607101577,-0.0026210538071932627,-0.0038228409056930077,-0.00038705057514140835
LR-2-27-26-(01).csv,11,64.184,16.547999999999995,1,LEFT,47.636,65.084,0.5376364629669543,0.3347333848949664,63.808,64.556,0.752,0.4224257536378785,0.33626250602027313,0.1779190875025661,0.986069886167705,13.403544830759557,0.5004787785702558,0.4002836215727924,0.25006062660327255,1.382194312249978,14.357851715954537,0.4081588702125145,0.3341265679035496,0.16566523697062793,1.10518642352101,12.846403135840827,0.454090435590116,0.36661734673323293,0.20411844094375675,1.1073277950481966,13.041486076143098,0.3927665815341006,0.2931352905129256,0.15301100777266627,1.158842109759509,12.340307004066222,0.38236984546357644,0.2668731168914595,0.14181660525204445,1.1530779511882652,13.537661358110643,-0.004289290530195167,0.00337943108123423,0.07376373440218215,0.0674005466337535,-0.01855617395555914,0.0012434929645107062,0.027375391422042372,0.033734271794194026,-0.03394846263397305,-0.03974778442611332,-0.04434519870449721,-0.06600995804757942,0.36465287506825456,0.22522443720277505,1.0658652283842973,9.77483293213336,0.025912244160585428,0.01904129245113804,0.02048144193829957,0.020323192215441755,0.016846037681907365,0.01947539663404633,0.01774774736975364,0.018376632176118325,0.02072130885084579,0.015255704983286406,0.01879159104878147,0.024608148999045648,0.005430802222285858,-0.0012818997643037136,0.009066206478678063,-0.00043410418290828687,0.00816449679083179,0.0006646602750197163,0.005190935309739637,0.003785587467851636,0.0071206531118039595,-0.005566856547907607,0.0036354042563922044,0.0008477955813954267,0.002733694568545931,0.0019465600393234299,-0.00023986691254622092,0.0050674872321553495,0.0016898508895181012,-0.004284956783603893,-0.0009017096878462735,0.0010987644579280031,-0.0038752711689384253,0.004219691650759923,-0.0019455533668741032,-0.00513275236499932,-0.002973561481092152,0.0031209271928319196,-0.0010438436790278297,-0.006231516822927323,0.0019297178020643221,-0.009352444015759243
LR-2-27-26-(01).csv,13,116.04,0.9760000000000132,2,LEFT,115.064,122.832,0.3412920125952601,0.0879878366465881,115.664,116.412,0.752,0.2248218824548731,0.1900806996944076,0.05021824838975837,0.4822659054729736,8.911432670792903,0.349774832504893,0.29619604466556065,0.12167044042911625,0.8014466938583834,7.488071528021544,0.2168136432617431,0.17269680314006902,0.04426569965940575,0.4929744144635663,8.832180942135512,0.20002299058451425,0.16484237627834217,0.039098686256853456,0.4577869608200182,7.15405528259896,0.3951075557654855,0.32891756970473507,0.1550455309700829,0.8762468320276592,14.9281895576089,0.39997765304365457,0.3241139998286578,0.150949617166511,0.9424000841298609,11.393371591728874,-0.07293121048098744,-0.05606054919088779,0.052021739569032444,0.050054795780265254,-0.08093944967411745,-0.07344444574522638,-0.0977301023513463,-0.08129887260695323,0.09735446282962495,0.08277632081943967,0.10222456010779402,0.0779727509433624,0.29702807017069127,0.0881690815918649,0.5318269176849592,4.751539869759629,0.005438122330677877,0.006553077941947634,0.0008496780677792849,0.006180054531582175,0.011690271705760532,0.005413235147685293,0.004153180873254898,0.005733843424852345,0.07375131362087271,0.012753900401952888,0.03223004512212106,0.016301290515406918,0.0045884442628985915,0.00037302341036545873,-0.006252149375082655,0.0011398427942623402,0.0012849414574229783,0.0008192345170952887,-0.06831319129019484,-0.006200822460005254,-0.026791922791443185,-0.009748212573459284,-0.010840593637981247,0.0007668193838968815,-0.0033035028054756136,0.00044621110672983,-0.07290163555309342,-0.006573845870370713,-0.03138036705434178,-0.010121235983824743,0.007537090832505634,-0.00032060827716705147,-0.06206104191511218,-0.0073406652542675945,-0.02053977341636053,-0.010888055367721625,-0.06959813274761781,-0.007020056977100543,-0.028076864248866164,-0.010567447090554573,0.04152126849875165,-0.00354739011345403
LR-2-27-26-(01).csv,14,117.388,2.3240000000000123,2,LEFT,115.064,122.832,0.8529332428415402,0.6277423911383897,117.012,117.76,0.752,0.6255426014389008,0.5268664673515318,0.39085231797313,1.217570458316688,13.222304690768347,0.803496572255668,0.6801535920732172,0.6432422457291309,1.5757578795843186,15.79823964580649,0.6266850124606933,0.5332144298413437,0.39080019630847285,1.4323019644006358,12.660586596710276,0.6527865334052382,0.5544188478510059,0.42532904678652655,1.4311067997647988,13.820035562813977,0.7147906400515127,0.5842809327504165,0.5100620343644385,1.7808216170216025,16.230151203002073,0.7822520942215545,0.6713901366505631,0.6070277732820827,1.543935238639221,17.12917969419484,-0.07538297420002715,-0.06485426706814801,0.10257099661673996,0.08843285765353748,-0.07424056317823469,-0.058506304578336055,-0.04813904223368981,-0.03730188656867384,0.013865064412584727,-0.00743980166926328,0.08132651858262652,0.07966940223088337,0.6287853414056797,0.317907904771953,1.4049741847292505,10.940205981592104,0.004776615945727343,0.00403618157826155,0.005020907100697751,0.005113997698751445,0.0019736852561093757,0.004700948662842932,0.0015017234415762195,0.005958689626740418,0.024048839921959685,0.008958947702785372,0.01668984280618621,0.01565592352294187,-0.0002442911549704078,-0.0010778161204898946,0.0028029306896179677,-0.000664767084581382,0.003274892504151124,-0.0019225080484788675,-0.019272223976232343,-0.004922766124523821,-0.011913226860458868,-0.01161974194468032,0.0030472218445883755,0.0004130490359085127,0.0035191836591215316,-0.0008446919279889728,-0.019027932821261934,-0.0038449500040339266,-0.011668935705488461,-0.010541925824190425,0.0004719618145331561,-0.0012577409638974855,-0.02207515466585031,-0.004257999039942439,-0.014716157550076835,-0.010954974860098936,-0.022547116480383465,-0.0030002580760449538,-0.015188119364609991,-0.009697233896201451,0.007358997115773473,-0.006696975820156497
