Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Timestamp,label
-0.1591703354192715,0.4232527248449427,-0.3700253545831362,-0.3560382674157258,1.5418457502546214,0.7333240766199606,-0.1676917112977036,0.9428228722388047,0.0,rest
0.40351692040429527,1.2015098317581288,-0.467129517231741,-2.470492182814099,0.4612722817153958,0.0019101460376697308,1.4280049212163022,-1.7623422583693173,0.004,rest
-0.11183654805193625,0.2915492827132744,-2.8514843655506996,-0.27790535217159296,0.9839295173347252,-0.20112860253632403,-0.7417626185921479,-0.34796923933663315,0.008,rest
1.3992407643355982,0.13947503833797983,0.03892392768586783,0.357754809846973,0.9788867627248194,-1.0260987166087243,-0.4843574856741429,-0.46425559150535783,0.012,rest
-2.1897557948225383,2.0498502564073373,-0.19315888780305124,-0.7324512996748077,0.5147869035042496,1.4761735820954864,0.7103955993156165,-1.8144362629599255,0.016,rest
-0.6152882240923562,0.8945533101473373,-0.34080169972211694,-0.777522776209029,1.2791424495938175,-2.381840456388017,0.01037355391504879,0.9315249828047484,0.02,rest
-0.04615259566545745,-0.6585788648370368,-0.6722244914329062,0.799112613687566,0.2368833707986246,0.14632216348142532,0.3380010990809537,-0.04027616027145347,0.024,rest
0.43612451861819446,0.7033690601012778,0.14444634263282027,-1.2957282266110015,-0.39141222805359804,1.2954759031111804,0.8869702067614332,-0.9302487033812917,0.028,rest
-2.4496462498040676,0.0469785754057259,-0.9980337298272196,-0.09910472106002872,-0.8068108438247991,0.5572190152916984,1.0867505682055913,-0.7142681594472223,0.032,rest
0.03503208504364215,0.5686876513320882,-0.19936254853118962,-0.5188488982245592,0.7336351008229297,-0.4508699977033975,0.11138466605149512,-0.4296293296456997,0.036,rest
0.07659516186909354,0.576953069146456,0.9266238357492206,0.2818415070131714,0.33067484452278456,0.5688886648052773,1.3292868717736523,0.8358902494595446,0.04,rest
1.2477121125221469,1.3785897209220268,0.33559954678385395,-1.0213961088294616,0.6993146047575004,0.12508422171148323,0.11653343166215756,1.7509382179144124,0.044,rest
1.1943744956775075,-1.3876517991920614,1.2059830578382855,0.34308529423313044,0.6680803988114487,-1.3718979868259567,0.6666549409397263,1.194429594126657,0.048,rest
2.373258799685146,0.6479423133593731,-1.0151971873426808,-0.89166248710386,-0.08349791844893681,0.0160627358070484,-0.4907565677179173,-0.1450153332800288,0.052,rest
1.5356228335578066,-0.3184069466989881,-0.2290941232271684,0.32983605236880276,-0.19845492130760997,0.9939109106099923,-1.2970552431577935,-0.9477490228665312,0.056,rest
-0.016006824715857855,0.05605623691551094,-0.13070667575833544,-0.09175705261574042,1.5643969640624311,-1.77650796674501,-0.07387433623395856,-1.9004654688366953,0.06,rest
0.6614338968050513,1.152196787341563,-0.7556290293042224,0.9698140114135452,0.422552400834372,-0.008047472254257407,-0.12959155598383537,1.1153700552330579,0.064,rest
0.9637344612108859,0.832846973980804,-0.5545588694937715,-1.4315737730870313,0.20544049580762877,1.8383953235273909,0.7010967916643779,-0.10259296013747558,0.068,rest
0.0972054283780135,-0.1395877031582348,0.6556365728964163,1.6282951644151211,-0.6387320747997951,-0.0012653965021352442,-2.974599261263257,-1.669915290724162,0.072,rest
-0.03452291859824924,0.2968293479412636,0.24696364634283322,-0.03917000935451073,-1.3374366476297799,-1.174894327443703,1.3161669374619323,2.7431179975182163,0.076,rest
1.1586120580673824,0.0640233782110353,-0.23153756093039216,0.5898044089291092,1.3611440987302796,0.6102311502373534,0.17875280951267933,0.3793866253733506,0.08,rest
-0.21769744896132798,2.2854605587684875,-0.3664083500042216,1.134800173725202,-0.7788338528986444,0.5066000993602167,0.40931373956761546,0.7064030504235191,0.084,rest
-0.5544144278033777,1.2105638035673947,-0.5707888305301457,0.039144238984534604,0.2549782694141638,-0.03134479139880768,-0.021685812127727896,0.18173588492861734,0.088,rest
-1.0904222893803492,0.8036394434433008,1.1195077734623884,-0.4023859694453189,-1.653083723260432,-1.5739700829352565,0.03783287843180283,0.3456063967599851,0.092,rest
-0.03293640379090587,-0.39464661358473957,0.2957231629420229,-0.8599849465879812,-0.08812027420058421,0.8903213145493868,0.7425840536566392,0.34394810486125066,0.096,rest
-0.323938993254994,1.6633582042505461,1.1475169100479194,1.0091804648918665,1.0505564426320175,-2.060206067731642,-1.269340822721728,0.7423703425369205,0.1,rest
0.05655981861041719,1.2401087478819324,-0.47953594465819904,0.3554667218773456,0.7427882816114975,1.0238507939444488,0.08178610507615666,-1.3459252271516573,0.104,rest
-0.7774834433595814,2.704578272514745,-0.5625467796264912,-0.7987113029206675,-1.4643637669335372,-0.6797036735172143,1.2045073893846643,0.01591691796085492,0.108,rest
-0.34062221454273145,0.9467427865839743,1.4364351633559551,-0.56298202063641,-0.7416560221577625,1.3128283502147995,0.6939105583046146,-0.46186126241286457,0.112,rest
-0.8778090452748523,-1.0085446705561902,-1.7802816392280725,-0.4784844449332759,1.0929015118064747,-1.1521266904987868,-0.44400809400328634,0.6851824536031743,0.116,rest
2.571133908665274,0.5436337780919698,-1.0201393415041011,-0.474224824046997,0.431072723883033,0.1962078307199236,-2.18304554048516,-0.4473062692447182,0.12,rest
-0.1419794909068593,-1.8752151894484226,-1.5556397909047004,0.6379715532204552,0.8685110806535411,-0.4178440171888092,-1.198254078518804,0.23223624803070927,0.124,rest
-0.20556788404119097,-1.4692068158225706,1.6376290100671322,0.44995927119112855,-0.21755300031125824,0.699954525123785,0.26456191844131577,0.5507313220213016,0.128,rest
2.732801427212547,1.3933304243908309,-1.005226600988345,-0.7083954047040766,-0.5060701247369059,-1.4072165449479406,1.31777450993684,0.9388356133418475,0.132,rest
-1.6394750077250853,-0.756394842160304,0.5635809398276359,0.36530784355547197,-0.6315711657126282,1.0932165844505026,-1.4320478353366206,-0.6674883806722713,0.136,rest
-1.342927817858819,1.5046713500041684,-0.06731378317793464,-1.0186948081970286,-0.6591216550382542,0.6291898575410977,-0.054790591546234765,0.2366269006912206,0.14,rest
-0.058684979604238754,0.13417144354975952,-0.3226673445570496,0.053461423999497645,0.8641176116605168,0.8795387715380208,-0.4411121852453136,-1.947531077989217,0.144,rest
1.9577997814581267,-1.308999867761962,-0.7001274041388315,-0.4858833532936446,0.10703253078341407,1.239574664767774,-0.9637711466083699,-0.6221692930358533,0.148,rest
1.5632581473391285,-0.8266150683625485,-0.7714447061239961,-1.5004248177847341,-0.6552609501574111,-0.5569830971866901,-1.3539942733056674,1.8060008285987308,0.152,rest
1.1989964303647385,-0.646089893235629,0.8237892781230038,1.3445033030222837,0.04311801772499868,-1.1849189640324993,1.3458485083127452,-0.35489394534275037,0.156,rest
0.7508653992801385,0.33047078903960964,-1.382109778898029,0.12659141069880886,0.25810358969449815,1.3337300301722403,1.3061274568485632,-0.9158705371740395,0.16,rest
-0.5102125938858236,1.3824285486528192,1.5277380332935548,-0.8171461925962642,-0.7965808786455825,-0.12532990211831152,-1.321930341045592,-2.10561667167503,0.164,rest
-0.9229658872842698,1.241615151033277,0.7036245560031184,0.29127455642742095,-1.5668587533396996,0.35360731199009166,-0.5106131922844857,0.10966186698982153,0.168,rest
0.9636101090430346,-2.20251741009337,-0.9488859153762242,-0.5988657003449439,0.24740171529618693,-0.8722996251821155,0.548066947165912,0.0547666228574672,0.172,rest
-0.22301832686601908,-0.15539461020965115,1.412787511844787,0.7127381559821686,0.5423277405763619,-1.7968725306966378,-1.9024254993677812,0.45806002467916446,0.176,rest
-0.07417609473044974,1.5024814172485552,2.374950358849154,0.705325979908337,0.16044368251560526,-0.028856570297329746,1.5211981066953082,0.4171278849700429,0.18,rest
